[debug] [2026-08-06T16:19:41.628Z] [Firebase Plugin] Activating Firebase extension.
[debug] [2026-08-06T16:21:37.094Z] [Firebase Plugin] requireAuthWrapper
[debug] [2026-08-06T16:21:37.098Z] > command requires scopes: ["email","openid","https://www.googleapis.com/auth/cloudplatformprojects.readonly","https://www.googleapis.com/auth/firebase","https://www.googleapis.com/auth/cloud-platform"]
[debug] [2026-08-06T16:21:37.100Z] > authorizing via signed-in user (amina.aks88@gmail.com)
[debug] [2026-08-06T16:21:37.110Z] Checked if tokens are valid: false, expires at: 1784902310911
[debug] [2026-08-06T16:21:37.111Z] Checked if tokens are valid: false, expires at: 1784902310911
[debug] [2026-08-06T16:21:37.112Z] > refreshing access token with scopes: []
[debug] [2026-08-06T16:21:37.117Z] >>> [apiv2][query] POST https://www.googleapis.com/oauth2/v3/token [none]
[debug] [2026-08-06T16:21:37.118Z] >>> [apiv2][body] POST https://www.googleapis.com/oauth2/v3/token [omitted]
[debug] [2026-08-06T16:21:37.211Z] [Firebase Plugin] VSCode notification server listening on port 40001
[debug] [2026-08-06T16:21:40.436Z] <<< [apiv2][status] POST https://www.googleapis.com/oauth2/v3/token 200
[debug] [2026-08-06T16:21:40.437Z] <<< [apiv2][body] POST https://www.googleapis.com/oauth2/v3/token [omitted]
[debug] [2026-08-06T16:21:40.483Z] [Firebase Plugin] User found:  amina.aks88@gmail.com
[debug] [2026-08-06T16:36:43.609Z] E0806 17:36:43.609300     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:36:43.609300     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:36:53.619Z] E0806 17:36:53.619413     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:36:53.619413     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:37:03.696Z] E0806 17:37:03.695634     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:37:03.695634     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:37:13.664Z] E0806 17:37:13.663256     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:37:13.663256     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:37:23.774Z] E0806 17:37:23.739003     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
E0806 17:37:23.740003     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:37:23.739003     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\nE0806 17:37:23.740003     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:37:33.647Z] E0806 17:37:33.649551     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:37:33.649551     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:37:43.630Z] E0806 17:37:43.633022     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:37:43.633022     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:37:53.647Z] E0806 17:37:53.649727     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:37:53.649727     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:38:03.621Z] E0806 17:38:03.623750     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:38:03.623750     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:38:13.629Z] E0806 17:38:13.631943     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:38:13.631943     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:38:23.613Z] E0806 17:38:23.613528     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:38:23.613528     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\n"}}
[debug] [2026-08-06T16:38:23.614Z] E0806 17:38:23.613528     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:38:23.613528     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:38:33.610Z] E0806 17:38:33.610154     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:38:33.610154     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:38:43.628Z] E0806 17:38:43.628180     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:38:43.628180     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:38:53.625Z] E0806 17:38:53.625110     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:38:53.625110     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:39:03.609Z] E0806 17:39:03.609303     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:39:03.609303     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:39:13.655Z] E0806 17:39:13.653667     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:39:13.653667     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:39:23.657Z] E0806 17:39:23.658379     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:39:23.658379     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\n"}}
[debug] [2026-08-06T16:39:23.659Z] E0806 17:39:23.658379     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:39:23.658379     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:39:33.694Z] E0806 17:39:33.694371     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:39:33.694371     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:39:43.625Z] E0806 17:39:43.625658     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:39:43.625658     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:39:53.611Z] E0806 17:39:53.611880     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:39:53.611880     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:40:03.608Z] E0806 17:40:03.608962     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:40:03.608962     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:40:13.608Z] E0806 17:40:13.608246     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:40:13.608246     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:40:23.609Z] E0806 17:40:23.608870     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:40:23.608870     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\n"}}
[debug] [2026-08-06T16:40:23.612Z] E0806 17:40:23.609041     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:40:23.609041     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:40:33.610Z] E0806 17:40:33.610260     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:40:33.610260     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:40:43.610Z] E0806 17:40:43.610299     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:40:43.610299     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:40:53.617Z] E0806 17:40:53.617052     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:40:53.617052     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:41:03.612Z] E0806 17:41:03.611799     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:41:03.611799     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:41:13.609Z] E0806 17:41:13.609274     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:41:13.609274     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:41:23.609Z] E0806 17:41:23.608669     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:41:23.608669     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\n"}}
[debug] [2026-08-06T16:41:23.616Z] E0806 17:41:23.610437     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:41:23.610437     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:41:33.612Z] E0806 17:41:33.612025     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:41:33.612025     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:41:43.624Z] E0806 17:41:43.623930     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:41:43.623930     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:41:53.608Z] E0806 17:41:53.609271     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:41:53.609271     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:42:03.609Z] E0806 17:42:03.609337     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:42:03.609337     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:42:13.610Z] E0806 17:42:13.609494     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:42:13.609494     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:42:23.609Z] E0806 17:42:23.608381     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:42:23.608381     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\n"}}
[debug] [2026-08-06T16:42:23.611Z] E0806 17:42:23.609254     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:42:23.609254     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:42:33.608Z] E0806 17:42:33.608989     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:42:33.608989     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:42:43.621Z] E0806 17:42:43.620648     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:42:43.620648     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:42:53.610Z] E0806 17:42:53.610062     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:42:53.610062     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:43:03.608Z] E0806 17:43:03.608798     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:43:03.608798     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:43:13.610Z] E0806 17:43:13.610545     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:43:13.610545     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:43:23.609Z] E0806 17:43:23.609029     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:43:23.609029     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\n"}}
[debug] [2026-08-06T16:43:23.611Z] E0806 17:43:23.609645     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:43:23.609645     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:43:33.609Z] E0806 17:43:33.609093     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:43:33.609093     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:43:43.609Z] E0806 17:43:43.609190     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:43:43.609190     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:43:53.609Z] E0806 17:43:53.609446     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:43:53.609446     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:44:03.611Z] E0806 17:44:03.610438     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:44:03.610438     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:44:13.608Z] E0806 17:44:13.608310     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:44:13.608310     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:44:23.608Z] E0806 17:44:23.608337     960 watch.go:116] watchAllDir unable to walk dir `c:\mywebsites\run213\dataconnect`: GetFileAttributesEx c:\mywebsites\run213\dataconnect: The system cannot find the file specified.
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:44:23.608337     960 watch.go:116] watchAllDir unable to walk dir `c:\\mywebsites\\run213\\dataconnect`: GetFileAttributesEx c:\\mywebsites\\run213\\dataconnect: The system cannot find the file specified.\n"}}
[debug] [2026-08-06T16:44:23.609Z] E0806 17:44:23.608337     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:44:23.608337     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
[debug] [2026-08-06T16:44:33.609Z] E0806 17:44:33.608576     960 watch.go:40] Failed to load config from "c:\\mywebsites\\run213\\dataconnect": could not find dataconnect.yaml in `c:\mywebsites\run213\dataconnect`
 {"metadata":{"emulator":{"name":"dataconnect"},"message":"E0806 17:44:33.608576     960 watch.go:40] Failed to load config from \"c:\\\\mywebsites\\\\run213\\\\dataconnect\": could not find dataconnect.yaml in `c:\\mywebsites\\run213\\dataconnect`\n"}}
